Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2331,ORD-2023331,2021-01-02,2021-01-08,First Class,CUST-3331,Priyansh Kara,Regular Buyer,India,Surat,Gujarat,20683,West,PROD-5331,Books,Fiction,Fiction - HarperCollins India,17916.78,3,0.05,1440.7
2332,ORD-2023332,2021-01-11,2021-01-12,Second Class,CUST-3332,Mamooty Srivastava,Regular Buyer,India,New Delhi,Delhi,954094,East,PROD-5332,Books,Exam Preparation,Exam Preparation - HarperCollins India,13443.56,1,0.0,1458.41
2333,ORD-2023333,2021-11-19,2021-11-21,First Class,CUST-3333,Jivika Sanghvi,Bulk Buyer,India,Bangalore,Karnataka,221681,North,PROD-5333,Fashion,Shoes,Shoes - W for Woman,4901.63,2,0.1,360.81
2334,ORD-2023334,2021-05-24,2021-05-30,Second Class,CUST-3334,Ojas Ratti,Regular Buyer,India,Howrah,West Bengal,985372,North,PROD-5334,Sports & Fitness,Tennis Racquet,Tennis Racquet - HRX,8513.56,2,0.0,72.21
2335,ORD-2023335,2022-09-29,2022-09-30,Second Class,CUST-3335,Manjari Chaudhary,Bulk Buyer,India,Lucknow,Uttar Pradesh,347020,East,PROD-5335,Fashion,Kurtis,Kurtis - W for Woman,11515.94,3,0.1,996.64
2336,ORD-2023336,2021-07-22,2021-07-25,Standard Class,CUST-3336,Saanvi Badami,Bulk Buyer,India,Kolkata,West Bengal,733856,North,PROD-5336,Electronics,Power Bank,Power Bank - Samsung,11009.89,1,0.05,1131.56
2337,ORD-2023337,2021-08-28,2021-09-03,Same Day,CUST-3337,Raunak Subramaniam,Regular Buyer,India,Udaipur,Rajasthan,347620,East,PROD-5337,Fashion,Saree,Saree - W for Woman,20745.64,3,0.1,-1182.39
2338,ORD-2023338,2021-12-14,2021-12-15,Same Day,CUST-3338,Jiya Mani,Prime Member,India,Indore,Madhya Pradesh,695848,South,PROD-5338,Home & Kitchen,Curtains,Curtains - Milton,27157.22,1,0.0,498.41
2339,ORD-2023339,2022-05-24,2022-05-29,First Class,CUST-3339,Damini Khurana,Bulk Buyer,India,Ahmedabad,Gujarat,379989,West,PROD-5339,Books,Biography,Biography - S Chand,4684.73,3,0.1,186.69
2340,ORD-2023340,2023-02-19,2023-02-23,Standard Class,CUST-3340,Khushi Sama,Bulk Buyer,India,Hubli,Karnataka,816816,North,PROD-5340,Beauty & Personal Care,Face Wash,Face Wash - Patanjali,847.54,3,0.05,155.21
2341,ORD-2023341,2022-01-13,2022-01-18,First Class,CUST-3341,Dharmajan Tata,Prime Member,India,Udaipur,Rajasthan,739781,East,PROD-5341,Sports & Fitness,Cricket Bat,Cricket Bat - Cosco,3922.55,4,0.05,431.39
2342,ORD-2023342,2021-12-30,2022-01-04,Second Class,CUST-3342,Aarav Biswas,Prime Member,India,Surat,Gujarat,778047,East,PROD-5342,Home & Kitchen,Curtains,Curtains - Milton,20827.0,4,0.05,927.31
2343,ORD-2023343,2022-09-27,2022-10-02,Second Class,CUST-3343,Zara Walla,Bulk Buyer,India,Hubli,Karnataka,629541,North,PROD-5343,Fashion,Saree,Saree - W for Woman,12330.74,3,0.2,1187.39
2344,ORD-2023344,2023-03-02,2023-03-07,Same Day,CUST-3344,Arnav Hegde,Regular Buyer,India,Lucknow,Uttar Pradesh,392875,North,PROD-5344,Home & Kitchen,Mixer Grinder,Mixer Grinder - Pigeon,16003.77,1,0.05,1349.71
2345,ORD-2023345,2022-12-09,2022-12-14,Same Day,CUST-3345,Alisha Sem,Regular Buyer,India,Kolkata,West Bengal,417164,North,PROD-5345,Home & Kitchen,Bedsheet,Bedsheet - Pigeon,2305.64,2,0.2,154.95
2346,ORD-2023346,2023-02-28,2023-03-03,Same Day,CUST-3346,Darshit Solanki,Prime Member,India,Hyderabad,Telangana,424069,East,PROD-5346,Electronics,Smartphone,Smartphone - OnePlus,17587.11,1,0.0,-787.43
2347,ORD-2023347,2023-02-08,2023-02-11,First Class,CUST-3347,Madhav Cheema,Regular Buyer,India,Mysore,Karnataka,993409,North,PROD-5347,Electronics,Power Bank,Power Bank - Samsung,9104.21,2,0.05,-213.86
2348,ORD-2023348,2022-08-30,2022-09-05,First Class,CUST-3348,Rohan Dasgupta,Prime Member,India,Mumbai,Maharashtra,29940,South,PROD-5348,Home & Kitchen,Storage Box,Storage Box - Borosil,19001.51,2,0.2,1424.54
2349,ORD-2023349,2021-03-28,2021-04-03,Standard Class,CUST-3349,Aaryahi Keer,Bulk Buyer,India,Kolkata,West Bengal,155386,South,PROD-5349,Beauty & Personal Care,Lipstick,Lipstick - Lakme,22110.64,3,0.05,1829.9
2350,ORD-2023350,2023-02-01,2023-02-03,Standard Class,CUST-3350,Hansh Chakrabarti,Prime Member,India,Kanpur,Uttar Pradesh,635379,North,PROD-5350,Electronics,Laptop,Laptop - Realme,21374.79,2,0.1,1983.42
2351,ORD-2023351,2022-07-07,2022-07-11,Standard Class,CUST-3351,Azad Sarin,Bulk Buyer,India,Madurai,Tamil Nadu,877807,North,PROD-5351,Electronics,Smartwatch,Smartwatch - Mi,21195.42,3,0.1,1367.24
2352,ORD-2023352,2022-08-26,2022-08-31,Second Class,CUST-3352,Ritvik Choudhry,Prime Member,India,Ahmedabad,Gujarat,952483,North,PROD-5352,Books,Fiction,Fiction - S Chand,14122.42,2,0.05,1151.82
2353,ORD-2023353,2021-05-27,2021-05-30,Same Day,CUST-3353,Jayant Buch,Bulk Buyer,India,New Delhi,Delhi,987954,South,PROD-5353,Fashion,Saree,Saree - Pantaloons,13904.92,3,0.0,742.13
2354,ORD-2023354,2022-03-14,2022-03-15,Standard Class,CUST-3354,Vihaan Chanda,Regular Buyer,India,Hyderabad,Telangana,655749,East,PROD-5354,Fashion,Shoes,Shoes - Pantaloons,17173.87,4,0.1,488.27
2355,ORD-2023355,2022-02-12,2022-02-13,Standard Class,CUST-3355,Piya Ben,Bulk Buyer,India,Ahmedabad,Gujarat,702909,East,PROD-5355,Sports & Fitness,Tennis Racquet,Tennis Racquet - Nivia,19242.75,1,0.2,1071.36
2356,ORD-2023356,2021-05-26,2021-05-31,Second Class,CUST-3356,Darshit Tata,Bulk Buyer,India,Nagpur,Maharashtra,314497,South,PROD-5356,Beauty & Personal Care,Moisturizer,Moisturizer - Himalaya,24553.88,4,0.2,1839.23
2357,ORD-2023357,2022-12-20,2022-12-22,Standard Class,CUST-3357,Samaira Chada,Regular Buyer,India,Surat,Gujarat,212950,West,PROD-5357,Electronics,Power Bank,Power Bank - OnePlus,1913.19,2,0.0,127.59
2358,ORD-2023358,2023-01-01,2023-01-04,Same Day,CUST-3358,Sara Ghosh,Regular Buyer,India,Kanpur,Uttar Pradesh,37621,East,PROD-5358,Fashion,Kurtis,Kurtis - Biba,13697.37,4,0.1,701.95
2359,ORD-2023359,2022-01-11,2022-01-16,Standard Class,CUST-3359,Gokul Behl,Bulk Buyer,India,Coimbatore,Tamil Nadu,33034,East,PROD-5359,Fashion,Kurtis,Kurtis - FabIndia,23586.74,1,0.1,3050.49
2360,ORD-2023360,2022-12-03,2022-12-04,Second Class,CUST-3360,Nishith Ahluwalia,Prime Member,India,Pune,Maharashtra,980879,West,PROD-5360,Beauty & Personal Care,Shampoo,Shampoo - Patanjali,16925.31,4,0.0,477.93
2361,ORD-2023361,2022-03-20,2022-03-26,Second Class,CUST-3361,Anya Gour,Bulk Buyer,India,Chennai,Tamil Nadu,730304,South,PROD-5361,Sports & Fitness,Football,Football - SG,3615.64,2,0.2,371.99
2362,ORD-2023362,2022-01-31,2022-02-06,Same Day,CUST-3362,Jivika Desai,Bulk Buyer,India,Hyderabad,Telangana,755373,West,PROD-5362,Electronics,Laptop,Laptop - Noise,7157.47,4,0.05,179.0
2363,ORD-2023363,2022-06-05,2022-06-11,Standard Class,CUST-3363,Siya Bath,Regular Buyer,India,Ahmedabad,Gujarat,41514,South,PROD-5363,Home & Kitchen,Curtains,Curtains - Prestige,8241.67,2,0.2,384.4
2364,ORD-2023364,2023-04-01,2023-04-07,Same Day,CUST-3364,Alisha Khare,Bulk Buyer,India,New Delhi,Delhi,217753,North,PROD-5364,Beauty & Personal Care,Perfume,Perfume - Mamaearth,24968.79,3,0.0,2990.17
2365,ORD-2023365,2023-01-15,2023-01-19,Same Day,CUST-3365,Hansh Chandran,Prime Member,India,Kanpur,Uttar Pradesh,670885,South,PROD-5365,Books,Children,Children - Rupa Publications,930.66,1,0.05,-36.14
2366,ORD-2023366,2022-01-13,2022-01-14,Standard Class,CUST-3366,Anay Kale,Prime Member,India,Ahmedabad,Gujarat,546723,West,PROD-5366,Sports & Fitness,Yoga Mat,Yoga Mat - Cosco,6554.75,4,0.2,-686.95
2367,ORD-2023367,2021-11-29,2021-12-04,Standard Class,CUST-3367,Devansh Dada,Regular Buyer,India,Hyderabad,Telangana,383320,North,PROD-5367,Sports & Fitness,Tennis Racquet,Tennis Racquet - SS,4582.87,1,0.2,445.91
2368,ORD-2023368,2021-09-05,2021-09-06,Standard Class,CUST-3368,Madhav Sarraf,Prime Member,India,Ahmedabad,Gujarat,89457,East,PROD-5368,Books,Comics,Comics - S Chand,21354.55,1,0.05,-397.36
2369,ORD-2023369,2022-05-28,2022-06-03,Second Class,CUST-3369,Indrajit Mannan,Prime Member,India,Lucknow,Uttar Pradesh,112926,West,PROD-5369,Fashion,Jeans,Jeans - Peter England,12091.41,4,0.1,941.1
2370,ORD-2023370,2022-12-02,2022-12-07,Standard Class,CUST-3370,Sana Shan,Regular Buyer,India,Ahmedabad,Gujarat,152559,North,PROD-5370,Books,Exam Preparation,Exam Preparation - Rupa Publications,6474.84,2,0.05,834.78
2371,ORD-2023371,2021-08-22,2021-08-26,Second Class,CUST-3371,Mannat Dani,Prime Member,India,Coimbatore,Tamil Nadu,920475,South,PROD-5371,Fashion,Shoes,Shoes - W for Woman,497.97,3,0.1,-33.63
2372,ORD-2023372,2022-12-04,2022-12-05,Second Class,CUST-3372,Bhamini Cherian,Bulk Buyer,India,Bangalore,Karnataka,367943,North,PROD-5372,Beauty & Personal Care,Moisturizer,Moisturizer - Lakme,5790.2,3,0.05,267.76
2373,ORD-2023373,2021-11-11,2021-11-13,Same Day,CUST-3373,Anvi Gola,Prime Member,India,Bangalore,Karnataka,436678,East,PROD-5373,Electronics,Power Bank,Power Bank - Mi,22059.13,2,0.05,-633.27
2374,ORD-2023374,2021-06-11,2021-06-16,Same Day,CUST-3374,Farhan Sha,Bulk Buyer,India,New Delhi,Delhi,531889,South,PROD-5374,Beauty & Personal Care,Moisturizer,Moisturizer - Himalaya,1501.49,2,0.2,38.45
2375,ORD-2023375,2023-04-18,2023-04-24,Standard Class,CUST-3375,Alia Chana,Regular Buyer,India,Madurai,Tamil Nadu,100413,West,PROD-5375,Electronics,Laptop,Laptop - Samsung,18076.81,4,0.0,1495.35
2376,ORD-2023376,2023-03-28,2023-04-03,Same Day,CUST-3376,Romil Subramaniam,Prime Member,India,Nagpur,Maharashtra,522753,South,PROD-5376,Beauty & Personal Care,Lipstick,Lipstick - Patanjali,13117.86,2,0.2,982.73
2377,ORD-2023377,2023-06-16,2023-06-22,Second Class,CUST-3377,Priyansh Ahuja,Bulk Buyer,India,Bhopal,Madhya Pradesh,685597,North,PROD-5377,Electronics,Laptop,Laptop - Realme,21824.11,1,0.05,689.01
2378,ORD-2023378,2021-10-15,2021-10-21,Second Class,CUST-3378,Kismat Chaudhary,Bulk Buyer,India,Kanpur,Uttar Pradesh,503445,West,PROD-5378,Beauty & Personal Care,Shampoo,Shampoo - Dabur,28986.13,4,0.1,817.3
2379,ORD-2023379,2022-01-20,2022-01-23,Standard Class,CUST-3379,Rati Khalsa,Regular Buyer,India,Madurai,Tamil Nadu,637860,East,PROD-5379,Beauty & Personal Care,Moisturizer,Moisturizer - Lakme,27671.91,1,0.0,2010.73
2380,ORD-2023380,2023-01-16,2023-01-21,Same Day,CUST-3380,Damini Dewan,Regular Buyer,India,New Delhi,Delhi,104728,West,PROD-5380,Sports & Fitness,Tennis Racquet,Tennis Racquet - Cosco,28191.82,2,0.2,-1738.42
2381,ORD-2023381,2021-03-01,2021-03-04,Second Class,CUST-3381,Aayush Aggarwal,Regular Buyer,India,Kanpur,Uttar Pradesh,86363,North,PROD-5381,Home & Kitchen,Bedsheet,Bedsheet - Prestige,16089.23,1,0.0,861.83
2382,ORD-2023382,2022-09-23,2022-09-28,Second Class,CUST-3382,Zain Bains,Regular Buyer,India,Indore,Madhya Pradesh,550525,North,PROD-5382,Electronics,Smartphone,Smartphone - Realme,6349.86,1,0.0,-94.79
2383,ORD-2023383,2023-05-12,2023-05-15,Standard Class,CUST-3383,Navya Buch,Regular Buyer,India,New Delhi,Delhi,369749,East,PROD-5383,Beauty & Personal Care,Perfume,Perfume - Patanjali,12260.7,1,0.1,817.48
2384,ORD-2023384,2022-08-06,2022-08-11,Same Day,CUST-3384,Yuvaan Mane,Bulk Buyer,India,Lucknow,Uttar Pradesh,953608,South,PROD-5384,Books,Comics,Comics - Penguin India,19649.41,2,0.1,1734.3
2385,ORD-2023385,2022-06-08,2022-06-13,First Class,CUST-3385,Nayantara Divan,Regular Buyer,India,Hyderabad,Telangana,568921,East,PROD-5385,Beauty & Personal Care,Shampoo,Shampoo - Himalaya,15538.44,1,0.1,928.91
2386,ORD-2023386,2021-07-17,2021-07-20,Standard Class,CUST-3386,Yakshit Kurian,Bulk Buyer,India,Chennai,Tamil Nadu,913040,South,PROD-5386,Books,Comics,Comics - HarperCollins India,4182.3,3,0.1,218.36
2387,ORD-2023387,2023-05-03,2023-05-08,Second Class,CUST-3387,Lavanya Garde,Regular Buyer,India,Lucknow,Uttar Pradesh,713350,South,PROD-5387,Home & Kitchen,Cookware Set,Cookware Set - Prestige,29362.79,3,0.1,-1912.91
2388,ORD-2023388,2022-03-27,2022-03-30,Same Day,CUST-3388,Mahika Deep,Regular Buyer,India,Ahmedabad,Gujarat,729622,North,PROD-5388,Fashion,Jeans,Jeans - W for Woman,429.91,1,0.2,16.34
2389,ORD-2023389,2021-01-28,2021-02-01,First Class,CUST-3389,Kaira Bobal,Regular Buyer,India,Howrah,West Bengal,575485,North,PROD-5389,Fashion,Shoes,Shoes - Peter England,19256.65,1,0.2,-284.18
2390,ORD-2023390,2021-05-25,2021-05-28,Second Class,CUST-3390,Myra Rajagopalan,Prime Member,India,Kolkata,West Bengal,971563,East,PROD-5390,Electronics,Earphones,Earphones - Mi,23648.93,4,0.05,1493.87
2391,ORD-2023391,2021-05-25,2021-05-27,Second Class,CUST-3391,Mannat Bail,Regular Buyer,India,Mysore,Karnataka,153974,North,PROD-5391,Beauty & Personal Care,Perfume,Perfume - Mamaearth,27427.59,1,0.1,-1735.57
2392,ORD-2023392,2022-07-18,2022-07-19,Second Class,CUST-3392,Ahana  Yogi,Bulk Buyer,India,Lucknow,Uttar Pradesh,900354,East,PROD-5392,Electronics,Power Bank,Power Bank - Realme,12354.98,2,0.05,590.32
2393,ORD-2023393,2022-08-21,2022-08-23,First Class,CUST-3393,Riaan Kapur,Regular Buyer,India,Chennai,Tamil Nadu,829352,West,PROD-5393,Beauty & Personal Care,Shampoo,Shampoo - Himalaya,28566.32,2,0.1,3173.88
2394,ORD-2023394,2022-02-10,2022-02-12,Standard Class,CUST-3394,Neysa Dash,Regular Buyer,India,Surat,Gujarat,655233,West,PROD-5394,Electronics,Power Bank,Power Bank - Noise,8734.14,2,0.05,704.8
2395,ORD-2023395,2022-11-15,2022-11-16,First Class,CUST-3395,Zeeshan Chowdhury,Prime Member,India,Nagpur,Maharashtra,755919,East,PROD-5395,Beauty & Personal Care,Lipstick,Lipstick - Lakme,25227.61,3,0.0,5088.3
2396,ORD-2023396,2021-06-02,2021-06-08,Standard Class,CUST-3396,Taran Dube,Prime Member,India,Hyderabad,Telangana,933986,North,PROD-5396,Home & Kitchen,Mixer Grinder,Mixer Grinder - Cello,10542.19,4,0.0,943.34
2397,ORD-2023397,2022-06-11,2022-06-15,Standard Class,CUST-3397,Aaina Vora,Regular Buyer,India,Mumbai,Maharashtra,49204,West,PROD-5397,Electronics,Power Bank,Power Bank - Samsung,2846.84,3,0.1,223.06
2398,ORD-2023398,2022-02-08,2022-02-13,Second Class,CUST-3398,Kiaan Ramanathan,Regular Buyer,India,Hyderabad,Telangana,439769,South,PROD-5398,Home & Kitchen,Curtains,Curtains - Cello,20151.08,2,0.0,-610.73
2399,ORD-2023399,2022-11-26,2022-11-29,Same Day,CUST-3399,Vidur Raval,Regular Buyer,India,Ahmedabad,Gujarat,663829,West,PROD-5399,Sports & Fitness,Tennis Racquet,Tennis Racquet - HRX,20769.72,2,0.2,-151.49
2400,ORD-2023400,2022-01-04,2022-01-05,First Class,CUST-3400,Hridaan Majumdar,Bulk Buyer,India,Hyderabad,Telangana,315319,North,PROD-5400,Sports & Fitness,Tennis Racquet,Tennis Racquet - SG,15255.77,1,0.05,-827.73
2401,ORD-2023401,2021-09-25,2021-10-01,Same Day,CUST-3401,Indrajit Chacko,Prime Member,India,Surat,Gujarat,632484,West,PROD-5401,Books,Fiction,Fiction - S Chand,16781.41,4,0.2,-1436.85
2402,ORD-2023402,2022-06-11,2022-06-15,First Class,CUST-3402,Riaan Dixit,Bulk Buyer,India,Coimbatore,Tamil Nadu,499988,West,PROD-5402,Electronics,Power Bank,Power Bank - OnePlus,11744.47,4,0.2,-415.42
2403,ORD-2023403,2022-01-07,2022-01-12,Standard Class,CUST-3403,Krish Tak,Bulk Buyer,India,New Delhi,Delhi,874325,North,PROD-5403,Beauty & Personal Care,Lipstick,Lipstick - Mamaearth,26030.47,1,0.2,4579.07
2404,ORD-2023404,2021-12-30,2022-01-04,Standard Class,CUST-3404,Jayant Kannan,Bulk Buyer,India,Jaipur,Rajasthan,642358,East,PROD-5404,Books,Exam Preparation,Exam Preparation - HarperCollins India,19514.65,1,0.05,1720.07
2405,ORD-2023405,2021-09-23,2021-09-29,Standard Class,CUST-3405,Yuvraj  Varughese,Bulk Buyer,India,Indore,Madhya Pradesh,830690,West,PROD-5405,Fashion,T-Shirt,T-Shirt - Biba,10527.14,1,0.05,-139.42
2406,ORD-2023406,2023-03-15,2023-03-20,Second Class,CUST-3406,Dishani Gupta,Bulk Buyer,India,Pune,Maharashtra,978584,South,PROD-5406,Home & Kitchen,Mixer Grinder,Mixer Grinder - Hawkins,27670.91,1,0.1,-1449.84
2407,ORD-2023407,2022-10-20,2022-10-25,Standard Class,CUST-3407,Anaya Sur,Prime Member,India,New Delhi,Delhi,914263,East,PROD-5407,Sports & Fitness,Cricket Bat,Cricket Bat - SS,12815.37,3,0.05,704.25
2408,ORD-2023408,2023-02-24,2023-02-27,Second Class,CUST-3408,Onkar Karnik,Regular Buyer,India,Lucknow,Uttar Pradesh,900827,East,PROD-5408,Home & Kitchen,Curtains,Curtains - Hawkins,29697.41,2,0.0,-331.06
2409,ORD-2023409,2021-12-27,2021-12-30,First Class,CUST-3409,Tara Sahni,Prime Member,India,Hubli,Karnataka,606029,North,PROD-5409,Home & Kitchen,Mixer Grinder,Mixer Grinder - Borosil,24959.02,2,0.1,87.83
2410,ORD-2023410,2023-01-01,2023-01-02,Standard Class,CUST-3410,Nirvaan Gara,Bulk Buyer,India,Kolkata,West Bengal,459648,West,PROD-5410,Books,Biography,Biography - Scholastic India,3540.32,3,0.1,359.42
2411,ORD-2023411,2023-03-21,2023-03-26,Same Day,CUST-3411,Riya Hora,Bulk Buyer,India,Lucknow,Uttar Pradesh,398061,North,PROD-5411,Fashion,Saree,Saree - Peter England,22576.3,4,0.0,2932.19
2412,ORD-2023412,2023-03-26,2023-03-27,First Class,CUST-3412,Inaaya  Raju,Prime Member,India,Pune,Maharashtra,553069,East,PROD-5412,Sports & Fitness,Tennis Racquet,Tennis Racquet - Cosco,5735.5,3,0.0,151.26
2413,ORD-2023413,2022-01-17,2022-01-22,First Class,CUST-3413,Kavya Yadav,Prime Member,India,Ahmedabad,Gujarat,146661,South,PROD-5413,Sports & Fitness,Tennis Racquet,Tennis Racquet - SS,1064.11,2,0.0,-42.99
2414,ORD-2023414,2022-12-05,2022-12-09,Same Day,CUST-3414,Miraya Borra,Regular Buyer,India,Udaipur,Rajasthan,295278,West,PROD-5414,Sports & Fitness,Dumbbells,Dumbbells - SS,6168.84,4,0.2,369.43
2415,ORD-2023415,2022-11-04,2022-11-07,Same Day,CUST-3415,Lakshit Saini,Regular Buyer,India,Kolkata,West Bengal,605870,North,PROD-5415,Sports & Fitness,Football,Football - SG,8130.37,2,0.2,-620.39
2416,ORD-2023416,2022-01-30,2022-02-04,Standard Class,CUST-3416,Heer Soman,Bulk Buyer,India,Ahmedabad,Gujarat,464687,South,PROD-5416,Fashion,Saree,Saree - Biba,22383.5,3,0.05,2945.9
2417,ORD-2023417,2023-01-13,2023-01-15,First Class,CUST-3417,Umang Sethi,Regular Buyer,India,New Delhi,Delhi,366483,East,PROD-5417,Beauty & Personal Care,Shampoo,Shampoo - Dabur,13174.85,1,0.1,999.11
2418,ORD-2023418,2021-01-28,2021-02-03,Standard Class,CUST-3418,Vritika Salvi,Regular Buyer,India,Hyderabad,Telangana,884034,North,PROD-5418,Electronics,Smartphone,Smartphone - Noise,4046.65,3,0.2,151.35
2419,ORD-2023419,2021-10-18,2021-10-20,Second Class,CUST-3419,Vardaniya Sane,Prime Member,India,Nagpur,Maharashtra,822170,South,PROD-5419,Beauty & Personal Care,Face Wash,Face Wash - Biotique,25488.08,3,0.0,356.89
2420,ORD-2023420,2022-04-23,2022-04-26,First Class,CUST-3420,Gatik Lal,Prime Member,India,Jaipur,Rajasthan,253125,East,PROD-5420,Books,Exam Preparation,Exam Preparation - Scholastic India,12168.22,3,0.05,1436.0
2421,ORD-2023421,2022-10-19,2022-10-21,Standard Class,CUST-3421,Elakshi Kant,Prime Member,India,New Delhi,Delhi,512033,South,PROD-5421,Books,Children,Children - Scholastic India,13189.03,1,0.1,-815.91
2422,ORD-2023422,2023-01-07,2023-01-13,Same Day,CUST-3422,Nirvaan Comar,Bulk Buyer,India,Hyderabad,Telangana,559326,South,PROD-5422,Sports & Fitness,Tennis Racquet,Tennis Racquet - HRX,13596.75,2,0.2,880.58
2423,ORD-2023423,2021-12-13,2021-12-16,Standard Class,CUST-3423,Misha Shan,Bulk Buyer,India,New Delhi,Delhi,968300,North,PROD-5423,Beauty & Personal Care,Moisturizer,Moisturizer - Biotique,26365.87,1,0.05,955.89
2424,ORD-2023424,2021-05-22,2021-05-27,Same Day,CUST-3424,Dhanuk Ratta,Prime Member,India,Jaipur,Rajasthan,574846,North,PROD-5424,Fashion,Saree,Saree - W for Woman,11396.34,2,0.05,-149.2
2425,ORD-2023425,2021-08-14,2021-08-15,Same Day,CUST-3425,Hridaan Chauhan,Regular Buyer,India,Chennai,Tamil Nadu,323972,East,PROD-5425,Beauty & Personal Care,Lipstick,Lipstick - Mamaearth,20494.4,3,0.0,2288.76
2426,ORD-2023426,2021-02-23,2021-02-27,First Class,CUST-3426,Divit Thaman,Prime Member,India,Kanpur,Uttar Pradesh,956996,West,PROD-5426,Electronics,Power Bank,Power Bank - Realme,2754.98,4,0.05,176.3
2427,ORD-2023427,2021-05-29,2021-05-30,First Class,CUST-3427,Vanya Sarma,Regular Buyer,India,New Delhi,Delhi,20067,East,PROD-5427,Electronics,Laptop,Laptop - boAt,15913.5,2,0.0,875.34
2428,ORD-2023428,2022-03-21,2022-03-22,Standard Class,CUST-3428,Divit Chander,Prime Member,India,Hyderabad,Telangana,87044,South,PROD-5428,Home & Kitchen,Cookware Set,Cookware Set - Cello,22144.57,3,0.2,1479.79
2429,ORD-2023429,2021-08-05,2021-08-08,Same Day,CUST-3429,Sara Devi,Regular Buyer,India,Lucknow,Uttar Pradesh,393708,West,PROD-5429,Fashion,Jeans,Jeans - W for Woman,21961.18,4,0.2,-661.11
2430,ORD-2023430,2021-04-12,2021-04-14,Standard Class,CUST-3430,Advika Kannan,Regular Buyer,India,Madurai,Tamil Nadu,184032,North,PROD-5430,Home & Kitchen,Mixer Grinder,Mixer Grinder - Borosil,16421.86,1,0.2,926.0
2431,ORD-2023431,2021-09-02,2021-09-06,Standard Class,CUST-3431,Lagan Bava,Regular Buyer,India,Coimbatore,Tamil Nadu,864337,East,PROD-5431,Home & Kitchen,Bedsheet,Bedsheet - Borosil,29262.87,4,0.1,3157.85
2432,ORD-2023432,2021-05-29,2021-06-01,Same Day,CUST-3432,Kiaan Singhal,Prime Member,India,Bhopal,Madhya Pradesh,551274,West,PROD-5432,Beauty & Personal Care,Face Wash,Face Wash - Himalaya,12335.86,3,0.2,835.59
2433,ORD-2023433,2022-02-08,2022-02-10,Second Class,CUST-3433,Akarsh Ram,Bulk Buyer,India,Surat,Gujarat,441186,South,PROD-5433,Beauty & Personal Care,Face Wash,Face Wash - Mamaearth,29120.39,1,0.2,-676.44
2434,ORD-2023434,2021-10-20,2021-10-25,First Class,CUST-3434,Vivaan Babu,Bulk Buyer,India,Hubli,Karnataka,806446,East,PROD-5434,Sports & Fitness,Dumbbells,Dumbbells - Vector X,26011.96,3,0.2,77.85
2435,ORD-2023435,2022-02-21,2022-02-22,Standard Class,CUST-3435,Madhav Dash,Regular Buyer,India,Nagpur,Maharashtra,891546,North,PROD-5435,Fashion,Kurtis,Kurtis - W for Woman,19072.25,4,0.0,-211.07
2436,ORD-2023436,2021-12-27,2021-12-29,Second Class,CUST-3436,Anika Behl,Bulk Buyer,India,Hyderabad,Telangana,84479,North,PROD-5436,Books,Comics,Comics - Penguin India,20986.29,1,0.0,2418.23
2437,ORD-2023437,2022-04-30,2022-05-01,Same Day,CUST-3437,Divit Balay,Bulk Buyer,India,Madurai,Tamil Nadu,974277,South,PROD-5437,Fashion,Jeans,Jeans - Max,2373.28,3,0.1,295.58
2438,ORD-2023438,2021-11-17,2021-11-20,Standard Class,CUST-3438,Zoya Varughese,Prime Member,India,Bangalore,Karnataka,89601,West,PROD-5438,Sports & Fitness,Dumbbells,Dumbbells - Nivia,29256.66,2,0.0,-368.55
2439,ORD-2023439,2022-05-13,2022-05-18,Same Day,CUST-3439,Nishith Sahni,Bulk Buyer,India,Kanpur,Uttar Pradesh,4622,South,PROD-5439,Beauty & Personal Care,Face Wash,Face Wash - Dabur,22307.97,3,0.05,3618.26
